uuid,created,updated,queued,units,status,time,ingestion_time
da008617-0e1f-4a95-9d9d-bb40a0c39b05,2022-01-28 05:56:48,2022-01-28 05:57:00,2022-01-28 05:56:49,mm,completed,11793,2023-03-06 20:44:56.249047
6bdba883-a485-4562-bcd2-2dfeedbe6433,2020-07-29 09:31:28,2020-09-05 13:19:12,2020-09-05 13:19:11,mm,completed,1145,2023-03-06 20:44:56.249047
a82e87ae-d5f2-41be-ac5a-7dd64becaae0,2022-01-25 00:36:39,2022-01-25 00:36:40,2022-01-25 00:36:39,mm,completed,1418,2023-03-06 20:44:56.249047
b01fb9ec-515d-43f6-9910-b160986eb8d2,2019-01-08 13:29:38,2019-01-08 13:29:42,2019-01-08 13:29:38,mm,completed,3407,2023-03-06 20:44:56.249047
ae05ceb7-39d8-4192-881c-1e190e60d2f9,2021-08-26 13:17:21,2021-08-26 13:17:27,2021-08-26 13:17:22,mm,completed,5424,2023-03-06 20:44:56.249047
086c09aa-86e3-480f-9fc5-f2b82d76f9e1,2019-01-14 22:46:18,2019-01-14 22:46:19,2019-01-14 22:46:18,mm,completed,1290,2023-03-06 20:44:56.249047
fba433e0-7e1a-4267-bf41-ecca09b0a782,2022-11-24 03:35:28,2022-11-24 03:35:29,2022-11-24 03:35:28,mm,completed,1098,2023-03-06 20:44:56.249047
65dd84da-5b85-482a-8d8c-727af274b090,2022-10-07 12:38:31,2022-10-07 12:38:32,2022-10-07 12:38:31,mm,completed,1267.0,2023-03-06 20:44:56.249047
70c6c1cc-c987-4245-b21c-4b07598cab11,2020-06-22 20:04:41,2020-06-22 20:04:44,2020-06-22 20:04:41,mm,completed,3032,2023-03-06 20:44:56.249047
a40c1d3c-2011-4e39-a888-5025b40d8dd6,2020-04-01 17:43:35,2020-04-01 17:43:36,2020-04-01 17:43:35,mm,completed,1687,2023-03-06 20:44:56.249047
a44ff5e8-55e6-4573-a134-a4a5bf8ce343,2020-03-03 20:48:48,2022-10-11 16:41:43,2022-10-11 16:41:38,mm,completed,5114.0,2023-03-06 20:44:56.249047
8b483a81-6743-48d8-9e3a-037152066c39,2022-06-16 09:24:41,2022-06-16 09:24:57,2022-06-16 09:24:42,mm,completed,15361,2023-03-06 20:44:56.249047
ebfdb39f-abd9-4cc3-bfee-d2b496cc9e71,2018-10-26 12:30:15,2018-10-26 12:30:18,2018-10-26 12:30:15,mm,completed,3060,2023-03-06 20:44:56.249047
2724848f-4df7-4a4c-9955-8092922a30b6,2022-02-11 08:57:08,2022-02-11 08:57:10,2022-02-11 08:57:08,mm,completed,2238.0,2023-03-06 20:44:56.249047
e5515e60-33cc-452b-b43f-e0bcb27702bb,2022-11-25 10:51:48,2022-11-25 10:51:51,2022-11-25 10:51:48,mm,completed,2968,2023-03-06 20:44:56.249047
f031cbe6-33da-439a-98b6-8a9f84c10c28,2021-05-27 13:20:32,2021-05-27 13:20:33,2021-05-27 13:20:32,mm,completed,896,2023-03-06 20:44:56.249047
40a1aeae-ce65-4513-ab6a-99085144c671,2020-12-05 22:22:52,2020-12-05 22:23:44,2020-12-05 22:22:52,mm,completed,29481,2023-03-06 20:44:56.249047
5e95ea36-746a-42bb-b881-9706c7aed3e2,2021-01-26 04:56:13,2021-01-26 04:56:17,2021-01-26 04:56:14,mm,completed,4464,2023-03-06 20:44:56.249047
a0b28da8-98b3-4050-b813-3bc74559e6b6,2021-08-01 17:10:36,2021-08-01 17:10:38,2021-08-01 17:10:36,mm,completed,1405,2023-03-06 20:44:56.249047
62454f9c-6ba7-4889-8d9f-18ec5ce3ccb9,2022-09-08 13:18:11,2022-09-08 13:18:15,2022-09-08 13:18:11,mm,completed,3546,2023-03-06 20:44:56.249047
a6c2f77b-faae-4008-b430-bfe79e3d1895,2022-10-20 12:11:46,2022-10-20 12:11:48,2022-10-20 12:11:46,mm,completed,2012,2023-03-06 20:44:56.249047
802c0fd6-33d6-4311-88db-982bf5f161ba,2022-02-26 01:25:14,2022-02-26 01:25:18,2022-02-26 01:25:14,mm,completed,3242,2023-03-06 20:44:56.249047
7a06b590-e7cc-4a85-a818-1959d81508ee,2022-06-28 14:01:34,2022-06-28 14:01:51,2022-06-28 14:01:35,mm,completed,15944.0,2023-03-06 20:44:56.249047
1142bbf9-0d41-4241-a868-968d9665c76b,2019-05-02 11:08:15,2019-05-02 11:08:16,2019-05-02 11:08:15,mm,completed,817,2023-03-06 20:44:56.249047
16f03072-9383-4152-80d5-db00739e0dc6,2022-11-21 10:47:18,2022-11-21 10:47:25,2022-11-21 10:47:18,mm,completed,6796,2023-03-06 20:44:56.249047
848d57a2-48a7-4927-910e-bccaea4ba005,2022-06-19 12:16:24,2022-06-19 12:16:46,2022-06-19 12:16:24,mm,completed,22390,2023-03-06 20:44:56.249047
87aaebfd-c924-4905-893d-d46979c125ed,2022-04-28 15:57:22,2022-04-28 15:57:24,2022-04-28 15:57:22,mm,completed,2054,2023-03-06 20:44:56.249047
d96268d3-631a-4c8d-b2a2-57a12c982941,2019-10-06 09:55:57,2019-10-06 09:55:58,2019-10-06 09:55:57,mm,completed,587,2023-03-06 20:44:56.249047
1c4dc59e-f0c9-48e5-9812-8bf09416d75b,2018-10-26 23:27:35,2018-10-26 23:27:39,2018-10-26 23:27:35,mm,completed,1785,2023-03-06 20:44:56.249047
ecb22954-90f6-427b-bcbc-c443fd42be80,2020-04-30 19:30:49,2020-04-30 19:31:01,2020-04-30 19:30:50,mm,completed,10768,2023-03-06 20:44:56.249047
35024ea3-8a86-4918-ad86-7bd1fdd193ad,2020-02-17 09:30:03,2020-02-17 09:30:12,2020-02-17 09:30:03,mm,completed,9105,2023-03-06 20:44:56.249047
d57b86a2-a4e7-43a7-8092-319cd2860f76,2021-06-14 13:04:31,2021-06-14 13:04:32,2021-06-14 13:04:31,mm,completed,734,2023-03-06 20:44:56.249047
71417af0-647f-447e-a64a-872c70b61fd0,2020-05-06 13:08:12,2020-05-06 13:08:39,2020-05-06 13:08:16,mm,completed,24570,2023-03-06 20:44:56.249047
205b8e2a-5f67-4efb-b754-88995135f413,2021-11-04 18:08:01,2021-11-04 18:08:13,2021-11-04 18:08:01,mm,completed,11969,2023-03-06 20:44:56.249047
be30555d-5c0f-4c66-a2cf-0007ea84b14b,2020-03-04 17:17:06,2021-07-12 19:42:14,2021-07-12 19:41:56,mm,completed,17496,2023-03-06 20:44:56.249047
14f4b82f-97df-45a4-9ab1-7d33e9ada743,2020-07-07 19:12:44,2020-07-07 19:12:45,2020-07-07 19:12:44,mm,completed,990,2023-03-06 20:44:56.249047
364ce3e0-f96b-4be8-87f1-245385650087,2022-08-09 12:44:52,2022-08-09 12:44:54,2022-08-09 12:44:52,mm,completed,1710,2023-03-06 20:44:56.249047
ddc862f3-c45a-4132-b275-9b18970eff89,2019-04-04 13:38:10,2020-09-05 21:08:13,2020-09-05 21:08:12,mm,completed,1539,2023-03-06 20:44:56.249047
806d0a79-93e8-4b60-ace2-4168f7ff9e5d,2019-08-13 21:03:53,2019-09-23 01:57:03,2019-09-23 01:56:15,mm,completed,15114,2023-03-06 20:44:56.249047
c7eeb8ad-d80b-469f-9467-31feb4197e51,2019-04-01 19:49:46,2020-06-17 19:36:52,2020-06-17 19:36:44,mm,completed,8137,2023-03-06 20:44:56.249047
8ddc93e1-b542-40bb-b67d-d6f720fd6663,2020-10-09 11:19:42,2020-10-09 11:19:43,2020-10-09 11:19:42,mm,completed,767,2023-03-06 20:44:56.249047
1d75f259-a1cf-4c1d-b8fc-d7527562a626,2019-05-18 13:06:29,2019-05-18 13:06:31,2019-05-18 13:06:29,mm,completed,1913,2023-03-06 20:44:56.249047
58b09677-5028-435c-91a4-e5702a95db94,2022-07-26 13:29:05,2022-07-26 13:29:08,2022-07-26 13:29:05,mm,completed,2824,2023-03-06 20:44:56.249047
85316f83-6f9f-40db-8152-871cf05bf8f8,2021-04-22 23:07:20,2021-04-22 23:07:37,2021-04-22 23:07:20,mm,completed,1600,2023-03-06 20:44:56.249047
0dad2ff4-8562-48d7-8d6b-61e101e8a3e0,2021-03-01 23:50:11,2021-03-01 23:50:17,2021-03-01 23:50:11,mm,completed,5679,2023-03-06 20:44:56.249047
962208f2-02ed-4ade-9bea-7d9e99a576e5,2022-05-20 12:20:45,2022-05-20 12:20:46,2022-05-20 12:20:45,mm,completed,1638.0,2023-03-06 20:44:56.249047
7bc7d6e8-ee81-4eaa-b289-56768a88dfad,2019-04-18 09:04:10,2019-04-18 09:04:39,2019-04-18 09:04:10,mm,completed,28781,2023-03-06 20:44:56.249047
1a97234a-d379-4f32-b912-5177076d6462,2019-04-10 04:09:11,2020-09-13 06:40:53,2020-09-13 06:40:45,mm,completed,7710,2023-03-06 20:44:56.249047
d1c3ada3-8d64-496c-ad1a-18fb7b5f75bf,2021-05-14 03:16:20,2021-05-14 03:16:22,2021-05-14 03:16:20,mm,completed,2002,2023-03-06 20:44:56.249047
22a64ae9-8b2d-4ea7-862f-9daa1eb45799,2022-08-04 11:17:15,2022-08-04 11:17:19,2022-08-04 11:17:15,mm,completed,4114,2023-03-06 20:44:56.249047
c4d109b2-508c-4d71-b6ee-051bc9b10442,2019-11-21 13:22:28,2019-11-21 13:22:30,2019-11-21 13:22:28,mm,completed,1593,2023-03-06 20:44:56.249047
e207b763-bab5-4ccb-9104-cc6ee9f0b87d,2022-09-07 20:48:46,2022-09-07 20:48:54,2022-09-07 20:48:47,mm,completed,1909.0,2023-03-06 20:44:56.249047
a20e31db-d357-43df-9aaf-1621d5c9bc5c,2020-09-16 08:38:49,2020-09-16 08:38:50,2020-09-16 08:38:49,mm,completed,960,2023-03-06 20:44:56.249047
de1ce388-d0b5-4b2a-89b1-2f0ecb699ec5,2022-09-09 22:56:03,2022-09-09 22:56:56,2022-09-09 22:56:03,in,completed,52108,2023-03-06 20:44:56.249047
5d5c98b4-2db4-4e63-8c35-533cb701fd20,2022-05-27 19:15:46,2022-05-27 19:15:50,2022-05-27 19:15:47,mm,completed,3383,2023-03-06 20:44:56.249047
0317ee73-628a-47ae-b06f-0398093f35ca,2019-10-07 18:25:00,2020-09-06 01:01:59,2020-09-06 01:01:32,mm,completed,27282,2023-03-06 20:44:56.249047
df344652-3bac-4109-a029-040c867250b5,2022-12-12 07:48:47,2022-12-12 07:48:49,2022-12-12 07:48:48,mm,completed,1644.0,2023-03-06 20:44:56.249047
12a11ba5-0d22-4354-810d-f5476bdad8a2,2020-12-10 16:17:59,2020-12-10 16:18:08,2020-12-10 16:17:59,mm,completed,8579,2023-03-06 20:44:56.249047
3c6732a5-a2aa-4d08-82ca-a7b5d5b54714,2021-06-30 04:13:13,2022-02-07 22:34:48,2022-02-07 22:34:47,mm,completed,1646,2023-03-06 20:44:56.249047
a7de1d9f-849c-4f8e-a6bf-d755bbaf18ec,2022-03-02 16:42:01,2022-08-01 14:49:14,2022-08-01 14:49:12,mm,completed,1795.0,2023-03-06 20:44:56.249047
2d865b1a-9b8b-45ba-9a23-9a94c51986dc,2020-06-14 00:56:56,2020-06-14 00:57:00,2020-06-14 00:56:56,mm,completed,3190,2023-03-06 20:44:56.249047
7ab94475-8f9d-4e46-9d9f-51bc9eb494cf,2021-01-18 09:49:47,2021-01-18 09:49:50,2021-01-18 09:49:47,mm,completed,2518,2023-03-06 20:44:56.249047
930bbebc-9c69-4507-ac21-e6b4de499c40,2022-10-13 09:41:19,2022-10-13 09:41:23,2022-10-13 09:41:19,mm,completed,3649,2023-03-06 20:44:56.249047
55693791-5d28-436b-9962-b1420c5f5d49,2023-01-05 01:14:00,2023-01-05 01:14:01,2023-01-05 01:14:01,mm,completed,658,2023-03-06 20:44:56.249047
77601ac1-4784-4c3e-951f-a7180de1e316,2022-05-03 09:35:44,2022-05-03 09:35:50,2022-05-03 09:35:44,mm,completed,5906.0,2023-03-06 20:44:56.249047
5763ff4b-41aa-49cd-97a5-a912767050d8,2019-08-01 18:04:00,2019-08-01 18:04:02,2019-08-01 18:04:00,mm,completed,1644,2023-03-06 20:44:56.249047
7d530951-aa14-496e-9e6f-ab97b2cc9125,2023-01-23 15:35:40,2023-01-23 15:35:43,2023-01-23 15:35:40,mm,completed,2404.0,2023-03-06 20:44:56.249047
804cc09e-e043-4d00-830f-05afd72976a9,2021-11-01 09:12:29,2021-11-01 09:12:30,2021-11-01 09:12:29,mm,completed,1202,2023-03-06 20:44:56.249047
9d8e1037-028c-40f1-82ad-67e390f1e1c1,2022-10-28 23:56:21,2022-10-28 23:56:22,2022-10-28 23:56:21,mm,completed,1025,2023-03-06 20:44:56.249047
f0fe2b4c-1272-4c1f-8198-3677af86f94f,2021-12-22 14:26:02,2021-12-22 14:26:04,2021-12-22 14:26:03,mm,completed,1132,2023-03-06 20:44:56.249047
02883629-4023-4dde-88aa-1e5c8461097a,2022-07-21 15:17:16,2022-07-21 15:17:23,2022-07-21 15:17:16,mm,completed,7055,2023-03-06 20:44:56.249047
e7ef9328-30df-4e42-b08d-e53d0e230aa2,2018-10-26 07:52:25,2018-10-26 07:52:27,2018-10-26 07:52:25,mm,completed,1276,2023-03-06 20:44:56.249047
f3c33f52-6b90-4796-9331-0eb786a37fc5,2021-01-04 18:36:37,2022-02-07 13:35:45,2022-02-07 13:35:09,mm,completed,35591,2023-03-06 20:44:56.249047
08062db9-1332-4eda-af42-bb88a928295a,2018-10-25 22:30:05,2018-10-25 22:30:09,2018-10-25 22:30:05,mm,completed,3538,2023-03-06 20:44:56.249047
caf854ce-b4f7-4a91-9768-6693681ae949,2019-10-03 16:43:55,2019-10-03 16:43:59,2019-10-03 16:43:56,mm,completed,1787,2023-03-06 20:44:56.249047
01d701a4-f687-4dbe-8181-0e19fe69cef0,2020-01-02 20:28:20,2020-01-02 20:28:25,2020-01-02 20:28:20,mm,completed,5277,2023-03-06 20:44:56.249047
c9fd1b9b-65e4-4950-a8ee-11d1539916d7,2021-07-24 11:42:55,2021-07-24 11:42:58,2021-07-24 11:42:55,mm,completed,3040,2023-03-06 20:44:56.249047
e6af5284-6b36-4c13-8d30-c1f6b69e9b78,2019-02-02 15:56:26,2019-02-02 15:56:28,2019-02-02 15:56:26,mm,completed,2180,2023-03-06 20:44:56.249047
76d67a54-4d47-4804-80ff-8c15b9f4cb6c,2020-10-21 23:39:16,2020-10-21 23:39:27,2020-10-21 23:39:16,mm,completed,10529,2023-03-06 20:44:56.249047
9be472f4-c3de-4d14-b047-1e65aed69cb5,2021-10-01 18:33:09,2021-10-01 18:33:25,2021-10-01 18:33:09,mm,completed,15841,2023-03-06 20:44:56.249047
68f5176d-4c12-4f88-a7dc-971096f3956f,2022-10-24 13:11:39,2022-10-24 13:11:45,2022-10-24 13:11:39,mm,completed,3767,2023-03-06 20:44:56.249047
bfb5e353-0592-40aa-93af-202a03e631c4,2022-10-20 16:06:10,2022-10-20 16:06:14,2022-10-20 16:06:10,mm,completed,3692.0,2023-03-06 20:44:56.249047
9fff7432-ac70-4ced-aa74-30799bc33a31,2020-01-13 10:24:49,2020-01-13 10:24:51,2020-01-13 10:24:49,mm,completed,1788,2023-03-06 20:44:56.249047
a1e3e850-ebf7-4857-90fc-5f10b7d19ce8,2020-10-19 14:45:51,2020-10-19 14:46:02,2020-10-19 14:45:51,mm,completed,10728,2023-03-06 20:44:56.249047
f6cb8757-773b-4884-926c-e42f6efc0790,2018-10-26 13:59:15,2018-10-26 13:59:19,2018-10-26 13:59:15,mm,completed,2382,2023-03-06 20:44:56.249047
36a1d7e6-4b53-408a-9e52-0a019e1902ff,2023-01-13 23:21:15,2023-01-13 23:21:16,2023-01-13 23:21:15,mm,completed,905,2023-03-06 20:44:56.249047
d82884f3-cc91-488c-bec7-36925eb74c60,2022-10-25 01:26:28,2022-10-25 01:26:30,2022-10-25 01:26:28,mm,completed,1221,2023-03-06 20:44:56.249047
c3f8ff81-eebc-4949-9ff7-aa510ed96a91,2022-09-15 09:05:25,2022-09-15 09:06:51,2022-09-15 09:05:25,mm,completed,7323,2023-03-06 20:44:56.249047
0167f51f-5730-4636-b23b-a85febed30e4,2022-12-27 20:10:15,2022-12-27 20:10:17,2022-12-27 20:10:15,mm,completed,2050.0,2023-03-06 20:44:56.249047
d4c221b8-4995-4781-a9f5-a6261e2d0374,2019-07-06 05:00:58,2019-07-06 05:01:10,2019-07-06 05:00:59,mm,completed,1990,2023-03-06 20:44:56.249047
e2b2f526-fd38-47ed-9c1b-48c793101630,2022-11-30 17:28:19,2022-11-30 17:28:21,2022-11-30 17:28:19,mm,completed,2042,2023-03-06 20:44:56.249047
80651f88-46c2-41d8-a5bd-bf0583621aae,2022-03-08 20:06:22,2022-03-08 20:06:25,2022-03-08 20:06:22,mm,completed,2864,2023-03-06 20:44:56.249047
eb50fb80-89c5-4faf-a429-0053d06a464d,2020-03-23 16:09:23,2020-03-23 16:09:24,2020-03-23 16:09:23,mm,completed,848,2023-03-06 20:44:56.249047
b42487d3-fdac-4d91-95ef-ed87f17e8933,2019-12-14 17:33:13,2019-12-14 17:33:14,2019-12-14 17:33:13,mm,completed,424,2023-03-06 20:44:56.249047
bd63c275-904d-4de6-bcf9-072323b9a80b,2020-01-02 20:22:47,2020-01-02 20:22:53,2020-01-02 20:22:47,mm,completed,5105,2023-03-06 20:44:56.249047
0163d103-50d9-4f49-84a8-a09cfda9b951,2019-02-07 08:51:01,2019-02-07 08:51:04,2019-02-07 08:51:01,in,completed,2946,2023-03-06 20:44:56.249047
d0bb7512-e6e6-461f-a310-686f9e82d2d3,2022-03-09 12:48:09,2022-03-09 12:48:10,2022-03-09 12:48:09,mm,completed,1366,2023-03-06 20:44:56.249047
706bcca8-bf33-47cf-9952-f2d5e882f9f8,2019-11-04 16:01:34,2020-09-05 13:39:26,2020-09-05 13:39:21,mm,completed,4375,2023-03-06 20:44:56.249047
f9c859ca-96f9-4a34-97da-2ee98f8c84ca,2022-10-18 19:27:05,2022-10-18 19:27:30,2022-10-18 19:27:05,mm,completed,24408,2023-03-06 20:44:56.249047
ecdd509c-1eb8-4881-9287-69a7737979fa,2023-01-13 14:39:14,2023-01-13 14:39:20,2023-01-13 14:39:14,mm,completed,5566,2023-03-06 20:44:56.249047
cf6fade3-47b1-47cc-ac0b-6ce9f637fa19,2021-12-22 20:07:41,2021-12-22 20:07:52,2021-12-22 20:07:41,mm,completed,11418,2023-03-06 20:44:56.249047
6ad8de2a-63e1-4393-9e06-233bd66adb02,2022-06-18 18:07:28,2022-06-18 18:07:31,2022-06-18 18:07:28,mm,completed,3253,2023-03-06 20:44:56.249047
ba2d7c68-ef34-4854-ae8b-c924f7692c13,2019-02-19 02:12:02,2019-02-19 02:12:19,2019-02-19 02:12:02,mm,completed,17588,2023-03-06 20:44:56.249047
b6fa035f-5386-4154-8cd8-413a40473c4f,2019-10-07 11:13:59,2019-10-07 11:14:13,2019-10-07 11:14:00,mm,completed,13809,2023-03-06 20:44:56.249047
5ae541b3-9441-40c9-a713-7aca5103a95b,2022-08-09 15:30:21,2022-08-09 15:30:23,2022-08-09 15:30:21,mm,completed,2663,2023-03-06 20:44:56.249047
3e868f68-0a93-4866-91a1-3ccdd69029c7,2022-08-05 17:57:42,2022-08-05 17:57:48,2022-08-05 17:57:42,mm,completed,6026,2023-03-06 20:44:56.249047
afd1cafc-c889-4495-8b02-f08ad7d01374,2022-10-06 10:34:52,2022-10-06 10:34:57,2022-10-06 10:34:52,mm,completed,4855,2023-03-06 20:44:56.249047
e457389c-6645-49c7-96a1-ce6d86d73d3e,2022-02-17 19:53:17,2022-02-17 19:53:54,2022-02-17 19:53:17,mm,completed,36812.0,2023-03-06 20:44:56.249047
68a9a7bd-c9a1-453a-9c61-30619695ce68,2018-10-26 09:24:24,2018-10-26 09:24:26,2018-10-26 09:24:24,mm,completed,982,2023-03-06 20:44:56.249047
3ab96ea7-9794-43b8-9d24-738a9cb3c8cf,2022-11-24 09:22:39,2022-11-24 09:22:41,2022-11-24 09:22:39,mm,completed,1664,2023-03-06 20:44:56.249047
276a0beb-82cc-48d5-ba45-c066bd6decaf,2018-10-30 13:55:56,2018-10-30 13:56:05,2018-10-30 13:55:56,mm,completed,9258,2023-03-06 20:44:56.249047
0e63734e-48df-45f2-8659-a2e501cb64ff,2022-04-04 14:42:45,2022-04-04 14:42:48,2022-04-04 14:42:45,mm,completed,1081,2023-03-06 20:44:56.249047
10c26995-4dcb-4992-9a58-18dc15601a06,2019-12-16 15:51:31,2019-12-16 15:51:32,2019-12-16 15:51:31,mm,completed,350,2023-03-06 20:44:56.249047
7b1d8d4f-3846-4e18-a09c-bf1a1000c9c6,2020-12-13 20:54:05,2020-12-13 20:54:07,2020-12-13 20:54:05,mm,completed,1960,2023-03-06 20:44:56.249047
bfeedf65-c84c-4cd5-90f2-c41620ed1410,2022-03-10 21:05:53,2022-03-10 21:05:56,2022-03-10 21:05:53,mm,completed,2688.0,2023-03-06 20:44:56.249047
e6b191b6-fa89-472b-b823-7a9d27c6c195,2022-11-29 14:24:13,2022-11-29 14:24:14,2022-11-29 14:24:13,mm,completed,1194,2023-03-06 20:44:56.249047
7559ff7f-bef6-44a4-abdf-2e0ce87c084c,2021-11-07 14:36:21,2021-11-07 14:36:32,2021-11-07 14:36:21,mm,completed,11026,2023-03-06 20:44:56.249047
0ea2d054-a6ec-435e-97e2-7e41d4719de8,2019-07-05 16:30:38,2019-07-05 16:30:49,2019-07-05 16:30:38,mm,completed,5455,2023-03-06 20:44:56.249047
57df1d1e-4002-4350-98b6-2eba569cfcf2,2022-12-20 16:05:14,2022-12-20 16:05:21,2022-12-20 16:05:15,mm,completed,1646.0,2023-03-06 20:44:56.249047
d8b3c602-892d-46f9-a446-e579020284ee,2021-02-26 20:25:16,2021-10-18 21:39:24,2021-10-18 21:39:20,mm,completed,3898,2023-03-06 20:44:56.249047
ebafa315-0eca-4d39-8b33-accb44c4d232,2019-12-09 14:27:06,2019-12-09 14:27:07,2019-12-09 14:27:06,mm,completed,897,2023-03-06 20:44:56.249047
ac3232f6-5670-4890-aed8-1193829ae986,2021-05-18 06:11:08,2021-05-18 06:11:15,2021-05-18 06:11:08,mm,completed,6633,2023-03-06 20:44:56.249047
108c5d89-a2db-4273-a622-f25e3dce34f1,2022-07-18 23:35:10,2022-07-18 23:35:32,2022-07-18 23:35:13,mm,completed,13867,2023-03-06 20:44:56.249047
4754d0a2-fff9-47a0-b8e5-233dc9c877a2,2019-11-04 01:54:06,2020-09-05 09:36:22,2020-09-05 09:36:21,mm,completed,1554,2023-03-06 20:44:56.249047
e75fe5e0-bd38-4280-b6ce-17c69008f0bd,2020-11-11 12:33:57,2020-11-11 12:34:08,2020-11-11 12:33:57,mm,completed,11054,2023-03-06 20:44:56.249047
39af7838-9d45-42fe-8862-dc358164b1a9,2021-12-08 22:38:29,2021-12-08 22:38:43,2021-12-08 22:38:29,mm,completed,13743,2023-03-06 20:44:56.249047
59a04e26-b084-4f0a-8f3d-3ed0af53aa10,2018-12-31 18:31:34,2018-12-31 18:31:40,2018-12-31 18:31:34,mm,completed,6176,2023-03-06 20:44:56.249047
8a04c9c3-f8d5-4614-b320-73cd87142c55,2023-01-24 01:33:13,2023-01-24 01:33:15,2023-01-24 01:33:13,mm,completed,1171,2023-03-06 20:44:56.249047
53a10bf4-cda3-490d-9185-8d785d0b629f,2022-06-16 14:42:21,2022-06-16 14:43:02,2022-06-16 14:42:21,mm,completed,41659.0,2023-03-06 20:44:56.249047
847b75b0-0fdc-4a1c-8181-7c8112d622fb,2022-06-02 11:39:57,2022-06-02 11:39:58,2022-06-02 11:39:57,mm,completed,1157,2023-03-06 20:44:56.249047
e24fd470-9cab-4e6a-8a6b-44c9f049f16f,2019-03-05 10:11:37,2019-03-06 11:46:32,2019-03-06 11:46:22,mm,completed,9107,2023-03-06 20:44:56.249047
ebd42ad0-5ef6-4d44-afba-e4731dc565ad,2022-12-23 11:03:03,2022-12-23 11:03:09,2022-12-23 11:03:03,mm,completed,4204,2023-03-06 20:44:56.249047
0fb0d6f2-db10-4d96-89ea-62291be9112f,2020-09-02 15:21:09,2021-04-20 06:00:27,2021-04-20 06:00:24,mm,completed,3136,2023-03-06 20:44:56.249047
89263e16-6580-41b6-a3aa-a8217b061bda,2021-02-19 09:11:21,2021-10-18 16:02:52,2021-10-18 16:02:50,mm,completed,2428,2023-03-06 20:44:56.249047
c2c3db79-ff0a-445e-9d17-70c6e863e20c,2022-11-02 19:59:40,2022-11-02 19:59:44,2022-11-02 19:59:40,mm,completed,2495,2023-03-06 20:44:56.249047
986b0432-483d-47c1-afc7-fc49fb006ee8,2022-03-06 11:59:56,2022-03-06 11:59:57,2022-03-06 11:59:56,mm,completed,712.0,2023-03-06 20:44:56.249047
dbcd993a-b45c-400d-accc-15a6dcd2ce38,2022-11-21 16:44:00,2022-11-21 16:44:02,2022-11-21 16:44:01,mm,completed,1453,2023-03-06 20:44:56.249047
38475b66-58a3-4383-8f2d-cbdb55f456ca,2021-10-08 19:58:06,2021-10-08 19:58:20,2021-10-08 19:58:06,mm,completed,14155,2023-03-06 20:44:56.249047
d1a4dfa7-c74e-4a9b-a241-3e1dd777722a,2019-02-07 16:53:50,2019-02-07 16:54:05,2019-02-07 16:53:50,mm,completed,15219,2023-03-06 20:44:56.249047
805a8058-4754-436a-96c9-a356304576d8,2022-07-12 14:26:35,2022-07-12 14:26:42,2022-07-12 14:26:35,mm,completed,6841.0,2023-03-06 20:44:56.249047
cd99446e-ac12-49d2-9637-bc560afb2d71,2022-04-11 16:54:29,2022-04-11 16:54:43,2022-04-11 16:54:29,mm,completed,13968,2023-03-06 20:44:56.249047
768dee24-b370-488e-8da7-8778552be52a,2022-11-01 15:02:39,2022-11-01 15:02:45,2022-11-01 15:02:39,mm,completed,6043,2023-03-06 20:44:56.249047
7e8dc91a-ce79-4c74-a967-847843a8adaa,2018-10-09 11:51:18,2018-10-09 11:51:18,2018-10-09 11:51:18,mm,failed,92,2023-03-06 20:44:56.249047
4cbdf805-81d3-4382-8c7d-8a24c2a9868b,2019-11-04 20:16:38,2019-11-04 20:17:17,2019-11-04 20:16:38,mm,completed,38911,2023-03-06 20:44:56.249047
7dcc5dff-5ad5-47e7-9cb6-39c92d940f4e,2021-02-26 17:55:26,2021-10-18 21:33:23,2021-10-18 21:33:20,mm,completed,2813.0,2023-03-06 20:44:56.249047
81341d9a-0d5b-4039-944f-990d891b84ac,2018-10-26 15:55:45,2020-09-11 20:55:07,2020-09-11 20:55:03,mm,completed,3933,2023-03-06 20:44:56.249047
f9f42496-ec41-4ee2-9c6c-89b3fb117bb4,2020-01-23 00:17:40,2021-10-19 00:49:52,2021-10-19 00:49:50,mm,completed,1429,2023-03-06 20:44:56.249047
d7249dbe-5bac-48e4-93ec-b931b9931841,2022-02-25 00:32:42,2022-02-25 00:32:43,2022-02-25 00:32:42,mm,completed,773,2023-03-06 20:44:56.249047
a3615376-2d26-4616-ad77-1b8e990b2a47,2022-05-16 19:58:48,2022-05-16 19:58:50,2022-05-16 19:58:49,mm,completed,1239,2023-03-06 20:44:56.249047
e52d18aa-6394-4e89-9503-476563d076af,2020-07-01 22:22:08,2021-04-19 21:55:14,2021-04-19 21:55:04,mm,completed,9925,2023-03-06 20:44:56.249047
6588fe70-481a-4fad-8008-c9f5e0d0d198,2019-02-15 12:30:10,2019-12-10 02:00:44,2019-12-10 02:00:40,mm,completed,4047,2023-03-06 20:44:56.249047
2bd789af-8b1d-43dd-8b6b-da43b8d3263e,2021-07-27 15:05:50,2021-07-27 15:05:52,2021-07-27 15:05:51,mm,completed,1091,2023-03-06 20:44:56.249047
62c5a68b-414d-436b-9a05-a965505b2c4a,2021-12-18 15:44:34,2021-12-18 15:45:03,2021-12-18 15:44:34,mm,completed,29349,2023-03-06 20:44:56.249047
